tradeId,trade_type,trade_currency,opened_date,closed_date,price_1,price_2,price_1_in_euros,price_2_in_euros,quantity_1,quantity_2,purchase_price,sales_price,purchase_price_in_euros,sales_price_in_euros,profit_loss_in_original_currency,profit_loss_in_euros,profit_loss_in_euros_calculated
0018314c-0001-54c4-0000-0000801002fb,LONG,USD,2021-05-24 14:47:30,2021-05-24 23:56:52,8.44,8.25,6.911234850966262,6.755650180150671,-5.0,5.0,41.25,42.2,33.78,34.56,0.95,0.78,0.78
0018314c-0001-54c4-0000-0000801002f7,LONG,USD,2021-05-24 14:42:20,2021-05-24 23:56:52,8.44,8.3,6.911234850966262,6.796593514575827,-5.0,5.0,41.5,42.2,33.98,34.56,0.7,0.57,0.58
0018314c-0001-54c4-0000-0000801002f5,LONG,USD,2021-05-24 14:42:20,2021-05-24 23:56:52,8.44,8.35,6.911234850966262,6.837536849000982,-5.0,5.0,41.75,42.2,34.19,34.56,0.45,0.37,0.37
0018314c-0001-54c4-0000-0000801002c1,LONG,USD,2021-05-24 14:04:36,2021-05-24 23:56:52,8.44,8.5,6.911234850966262,6.960366852276449,-5.0,5.0,42.5,42.2,34.8,34.56,-0.3,-0.25,-0.24
0018314c-0001-54c4-0000-0000801002bb,LONG,USD,2021-05-24 14:04:05,2021-05-24 23:56:52,8.44,8.6,6.911234850966262,7.04225352112676,-5.0,5.0,43.0,42.2,35.21,34.56,-0.8,-0.65,-0.65
0018314c-0001-54c4-0000-00008010029b,LONG,USD,2021-05-24 13:31:30,2021-05-24 23:56:52,8.44,8.75,6.911234850966262,7.165083524402227,-5.0,5.0,43.75,42.2,35.83,34.56,-1.55,-1.27,-1.27
0018314c-0001-54c4-0000-0000801002a2,LONG,USD,2021-05-24 13:32:27,2021-05-24 23:56:52,8.44,8.7,6.911234850966262,7.124140189977071,-5.0,5.0,43.5,42.2,35.62,34.56,-1.3,-1.06,-1.06
0018314c-0001-54c4-0000-00008010029a,LONG,USD,2021-05-24 13:31:30,2021-05-24 23:56:52,8.44,8.8,6.911234850966262,7.206026858827383,-5.0,5.0,44.0,42.2,36.03,34.56,-1.8,-1.47,-1.47
0018314c-0001-54c4-0000-0000801002da,LONG,USD,2021-05-24 14:24:23,2021-05-24 23:56:52,8.44,8.45,6.911234850966262,6.919423517851293,-5.0,5.0,42.25,42.2,34.6,34.56,-0.05,-0.04,-0.04
0018314c-0001-54c4-0000-0000801002e5,LONG,USD,2021-05-24 14:30:41,2021-05-24 23:56:52,8.44,8.4,6.911234850966262,6.878480183426138,-5.0,5.0,42.0,42.2,34.39,34.56,0.2,0.16,0.17
0018314c-0001-54c4-0000-0000801002bf,LONG,USD,2021-05-24 14:04:33,2021-05-24 23:56:52,8.44,8.55,6.911234850966262,7.001310186701605,-5.0,5.0,42.75,42.2,35.01,34.56,-0.55,-0.45,-0.45
0018314c-0001-54c4-0000-0000801002b8,LONG,USD,2021-05-24 14:02:21,2021-05-24 23:56:52,8.44,8.65,6.911234850966262,7.0831968555519165,-5.0,5.0,43.25,42.2,35.42,34.56,-1.05,-0.86,-0.86
0015421d-0001-54c4-0000-000080579fa3,LONG,USD,2021-05-24 15:30:59,2021-05-24 22:42:31,2540.6,2525.13,2080.4127088110054,2067.7448411398623,-1.9,1.9,4797.75,4827.14,3928.72,3952.78,29.39,24.06,24.06
0015421d-0001-54c4-0000-0000805783fe,LONG,USD,2021-05-24 12:53:14,2021-05-24 13:19:17,2347.35,2460.87,1922.166721257779,2015.1244677366524,-1.75,1.75,4306.52,4107.86,3526.47,3363.79,-198.66,-162.74,-162.68
0015421d-0001-54c4-0000-0000805783fc,LONG,USD,2021-05-24 12:53:14,2021-05-24 13:19:17,2347.35,2460.87,1922.166721257779,2015.1244677366524,-0.1,0.1,246.09,234.74,201.51,192.22,-11.35,-9.3,-9.29
0015421d-0001-54c4-0000-0000805783fb,LONG,USD,2021-05-24 12:53:14,2021-05-24 13:19:17,2347.35,2460.87,1922.166721257779,2015.1244677366524,-0.1,0.1,246.09,234.74,201.51,192.22,-11.35,-9.3,-9.29
0015421d-0001-54c4-0000-0000805770ea,LONG,USD,2021-05-24 11:33:10,2021-05-24 11:37:41,2332.56,2330.76,1910.0556829348182,1908.5817228955127,-1.54,1.54,3589.37,3592.14,2939.22,2941.49,2.77,2.27,2.27
0015421d-0001-54c4-0000-0000805770e9,LONG,USD,2021-05-24 11:33:10,2021-05-24 11:37:41,2332.56,2330.76,1910.0556829348182,1908.5817228955127,-0.01,0.01,23.31,23.33,19.09,19.1,0.02,0.01,0.01
0015421d-0001-54c4-0000-0000805770e8,LONG,USD,2021-05-24 11:33:10,2021-05-24 11:37:41,2332.56,2330.76,1910.0556829348182,1908.5817228955127,-0.35,0.35,815.77,816.4,668.0,668.52,0.63,0.52,0.52
0015421d-0001-54c4-0000-00008056f97d,LONG,USD,2021-05-23 17:30:24,2021-05-23 19:21:14,1952.71,1944.35,1602.1578601903511,1595.2986544141777,-2.0,2.0,3888.7,3905.42,3190.6,3204.32,16.72,13.73,13.72
0015421d-0001-54c4-0000-00008056c7af,LONG,USD,2021-05-23 15:44:07,2021-05-23 17:11:43,1946.4,1920.0,1596.980636691828,1575.3199868723334,-0.03,0.03,57.6,58.39,47.26,47.91,0.79,0.65,0.65
0015421d-0001-54c4-0000-00008056c7b2,LONG,USD,2021-05-23 15:44:08,2021-05-23 17:11:43,1946.4,1920.0,1596.980636691828,1575.3199868723334,-0.04,0.04,76.8,77.86,63.01,63.88,1.06,0.87,0.87
0015421d-0001-54c4-0000-00008056c7a6,LONG,USD,2021-05-23 15:44:02,2021-05-23 17:11:43,1946.4,1920.0,1596.980636691828,1575.3199868723334,-0.05,0.05,96.0,97.32,78.77,79.85,1.32,1.08,1.08
0015421d-0001-54c4-0000-00008056c7a2,LONG,USD,2021-05-23 15:44:01,2021-05-23 17:11:43,1946.4,1920.0,1596.980636691828,1575.3199868723334,-0.03,0.03,57.6,58.39,47.26,47.91,0.79,0.65,0.65
0015421d-0001-54c4-0000-00008056c7b4,LONG,USD,2021-05-23 15:44:12,2021-05-23 17:11:43,1946.4,1920.0,1596.980636691828,1575.3199868723334,-0.35,0.35,672.0,681.24,551.36,558.94,9.24,7.59,7.58
0015421d-0001-54c4-0000-00008056c7ac,LONG,USD,2021-05-23 15:44:06,2021-05-23 17:11:43,1946.4,1920.0,1596.980636691828,1575.3199868723334,-0.1,0.1,192.0,194.64,157.53,159.7,2.64,2.17,2.17
0015421d-0001-54c4-0000-00008056c7a9,LONG,USD,2021-05-23 15:44:03,2021-05-23 17:11:43,1946.4,1920.0,1596.980636691828,1575.3199868723334,-0.1,0.1,192.0,194.64,157.53,159.7,2.64,2.17,2.17
